"brood_year","lwr","mid","upr","CU","model"
2006,1.7492013843742,3.21964479634652,6.02779465439338,"Upper Skeena","spw"
2007,1.56786888101212,2.82171834582651,5.25057652640821,"Upper Skeena","spw"
2008,1.51407736152735,2.6969871451162,4.88057604802939,"Upper Skeena","spw"
2009,1.38783399907205,2.43166496350619,4.36909384151279,"Upper Skeena","spw"
2010,1.40385922397943,2.38017341854889,4.18687968898752,"Upper Skeena","spw"
2011,1.32916562507271,2.21987743116091,3.70468844034774,"Upper Skeena","spw"
2012,1.24866014812388,2.06520033414646,3.44894369217595,"Upper Skeena","spw"
2013,1.17385747577628,1.96037768616401,3.33195243801156,"Upper Skeena","spw"
2014,1.1501538907841,1.95538669726692,3.42461564547443,"Upper Skeena","spw"
2015,0.986393748421055,1.81295032248922,3.31809166053646,"Upper Skeena","spw"
2016,0.934017026778895,1.81424665775987,3.47146766589062,"Upper Skeena","spw"
2017,0.880871193021709,1.80595243414874,3.67645464224321,"Upper Skeena","spw"
2018,0.840040679143523,1.81309069394632,3.84815494563628,"Upper Skeena","spw"
2019,0.797223268526517,1.82747007360719,4.10055787592114,"Upper Skeena","spw"
1992,2.05941045662588,4.01342964808184,7.99795732151479,"Zymoetz-Fiddler","spw"
1993,2.11098654748605,4.06286489422971,7.92802237517961,"Zymoetz-Fiddler","spw"
1994,2.06202091469053,3.90611521926285,7.38388339998038,"Zymoetz-Fiddler","spw"
1995,2.11460553972139,4.00262572364249,7.47170184097872,"Zymoetz-Fiddler","spw"
1996,2.12277073568597,4.04973003947005,7.64272884491199,"Zymoetz-Fiddler","spw"
1997,2.05718246757989,3.88240349213306,7.39205500893695,"Zymoetz-Fiddler","spw"
1998,2.0544314481309,3.88580186878796,7.37071032640493,"Zymoetz-Fiddler","spw"
1999,1.99277422318449,3.70301955887577,6.91983600015557,"Zymoetz-Fiddler","spw"
2000,1.96959677298191,3.64879558138736,6.90821078978813,"Zymoetz-Fiddler","spw"
2001,1.90293464359269,3.53222740555553,6.77835396241066,"Zymoetz-Fiddler","spw"
2002,1.88120548967968,3.4666785856717,6.72297981698788,"Zymoetz-Fiddler","spw"
2003,1.78950315151605,3.2506665589512,6.31295537204955,"Zymoetz-Fiddler","spw"
2004,1.78639804748314,3.1746701525756,6.11335521042917,"Zymoetz-Fiddler","spw"
2005,1.71449934939858,2.96356801728049,5.6133674275817,"Zymoetz-Fiddler","spw"
2006,1.65470645640555,2.85095799508418,5.29654941904664,"Zymoetz-Fiddler","spw"
2007,1.60575977689771,2.71732131516154,5.07960006695489,"Zymoetz-Fiddler","spw"
2008,1.5705185115486,2.61190522067203,4.86028444978842,"Zymoetz-Fiddler","spw"
2009,1.63636754035773,2.70284042436057,4.92747154972208,"Zymoetz-Fiddler","spw"
2010,1.71798199573136,2.81131016438405,5.01007733896096,"Zymoetz-Fiddler","spw"
2011,1.72894409130055,2.81027743532368,4.91064760973098,"Zymoetz-Fiddler","spw"
2012,1.70245692192411,2.72645333529836,4.7427872826531,"Zymoetz-Fiddler","spw"
2013,1.75587094969743,2.88322785726176,4.96639459228892,"Zymoetz-Fiddler","spw"
2014,1.78396091071183,2.98144701368524,5.18174073384653,"Zymoetz-Fiddler","spw"
2015,1.76692656235997,2.99990785701479,5.34515443619563,"Zymoetz-Fiddler","spw"
2016,1.72598169657059,2.98556491403212,5.48241393926855,"Zymoetz-Fiddler","spw"
2017,1.68492850593384,2.98302035215497,5.63260795816081,"Zymoetz-Fiddler","spw"
2018,1.66344441723936,2.98109582818699,5.80701596422466,"Zymoetz-Fiddler","spw"
2019,1.63140489268467,2.96965692846882,5.93141333428626,"Zymoetz-Fiddler","spw"
1992,1.67576519540152,3.25863300998706,7.93799680572112,"Lower Nass","spw"
1993,1.67099657145011,3.1775993239473,7.57531389782367,"Lower Nass","spw"
1994,1.64201276448582,3.0654634597287,6.89672986863595,"Lower Nass","spw"
1995,1.66982440777863,3.07817722389673,7.00175016910537,"Lower Nass","spw"
1996,1.69322691998341,3.22679439573749,7.61909992468349,"Lower Nass","spw"
1997,1.66111762670156,2.97341473409163,6.45398052063729,"Lower Nass","spw"
1998,1.67690414027176,2.97875843213942,6.30247893401164,"Lower Nass","spw"
1999,1.61323261926542,2.7006347260787,5.23365155438612,"Lower Nass","spw"
2000,1.55813207333459,2.55426487223037,4.95829416749388,"Lower Nass","spw"
2001,1.50864582303864,2.41174544824295,4.75616115668666,"Lower Nass","spw"
2002,1.5324277754982,2.49488455990836,4.92032718617524,"Lower Nass","spw"
2003,1.4762246881891,2.29938821819395,4.38550746992826,"Lower Nass","spw"
2004,1.42301380378728,2.17066749580835,4.06761856366232,"Lower Nass","spw"
2005,1.30441175562362,1.89454469611325,3.21750793177693,"Lower Nass","spw"
2006,1.20672470669306,1.72253186765081,2.75759557381299,"Lower Nass","spw"
2007,1.15902968800993,1.63949066899253,2.54903721181204,"Lower Nass","spw"
2008,1.08282779442203,1.54423328275946,2.34069561354164,"Lower Nass","spw"
2009,1.11733100176915,1.55668009537363,2.36197895822143,"Lower Nass","spw"
2010,1.13401274569863,1.56665058840855,2.34821504194048,"Lower Nass","spw"
2011,1.1705859209645,1.62336671165517,2.46991901774057,"Lower Nass","spw"
2012,1.17808480505215,1.63902240859713,2.50666821468521,"Lower Nass","spw"
2013,1.10189503403482,1.55953718684692,2.36821877571903,"Lower Nass","spw"
2014,1.0742750177361,1.56712987278925,2.46136996234388,"Lower Nass","spw"
2015,0.975114676102135,1.5071276211875,2.45836888291688,"Lower Nass","spw"
2016,0.925984357266193,1.51290215975302,2.57174334546159,"Lower Nass","spw"
2017,0.886568482710918,1.5139952353687,2.73134369519078,"Lower Nass","spw"
2018,0.847229906186771,1.51727459450067,2.7879330589272,"Lower Nass","spw"
2019,0.80775868717313,1.5158249377051,2.90350254369847,"Lower Nass","spw"
1992,1.7846164377853,3.97727408511624,9.53762205661346,"Upper Nass","spw"
1993,1.99127775266673,4.13269113118026,9.29219260787227,"Upper Nass","spw"
1994,2.16222746162429,4.25770387838181,9.29910944784235,"Upper Nass","spw"
1995,2.51971606535583,4.88401215256644,10.4920279124544,"Upper Nass","spw"
1996,2.74559509197735,5.43324862072643,11.7331519530296,"Upper Nass","spw"
1997,2.63641388604458,5.11351355441681,10.457589592675,"Upper Nass","spw"
1998,2.58493171456051,4.95158777133479,10.3099408921028,"Upper Nass","spw"
1999,2.2515328538825,4.29639505738378,8.73532960414662,"Upper Nass","spw"
2000,2.24270383663668,4.46862256709467,10.0161217512699,"Upper Nass","spw"
2001,2.07937985875979,4.24145264639339,9.75838037046368,"Upper Nass","spw"
2002,2.12865874107111,4.3996341766982,10.1875266271879,"Upper Nass","spw"
2003,1.95108631853757,3.9698338309181,9.16673889459381,"Upper Nass","spw"
2004,1.81600053163355,3.58792866120869,7.91104260131515,"Upper Nass","spw"
2005,1.69348273604834,3.22150078564471,6.96208639852085,"Upper Nass","spw"
2006,1.64222197381273,3.09367569047352,6.64021876385315,"Upper Nass","spw"
2007,1.48152932714026,2.76845177726057,5.76425487864926,"Upper Nass","spw"
2008,1.36888419310937,2.49206990244339,4.94926992399788,"Upper Nass","spw"
2009,1.29100218561487,2.24348030090562,4.33302447765318,"Upper Nass","spw"
2010,1.16071550168045,2.04868880997104,3.86743181266697,"Upper Nass","spw"
2011,0.939186506359024,1.68664048862477,3.15487989372249,"Upper Nass","spw"
2012,0.925850123020525,1.65401509508232,3.04186411377847,"Upper Nass","spw"
2013,0.884268383725563,1.5941339289483,2.95392245592503,"Upper Nass","spw"
2014,0.899489504262641,1.65691162769673,3.08817848344594,"Upper Nass","spw"
2015,0.780510720125824,1.55432245274324,3.04071017606431,"Upper Nass","spw"
2016,0.714978737899478,1.5764381874545,3.26695384559793,"Upper Nass","spw"
2017,0.660768771520964,1.58456114640743,3.47120904356582,"Upper Nass","spw"
2018,0.622326272160124,1.59585062897874,3.74110889532624,"Upper Nass","spw"
2019,0.57959686397259,1.60801687921577,4.02829369792611,"Upper Nass","spw"
